Šimon Soukup,60,RW,CZECH_REPUBLIC,cz,Yes,common,
Oto Přikryl,60,RW,CZECH_REPUBLIC,cz,Yes,common,
Jiří Schneider,59,RW,CZECH_REPUBLIC,cz,Yes,common,
Jonáš Vlk,81,RM,CZECH_REPUBLIC,cz,Yes,rare,
Vratislav Řezníček,74,RM,CZECH_REPUBLIC,cz,Yes,uncommon,
František Zikmundová,70,RM,CZECH_REPUBLIC,cz,Yes,uncommon,
Šimon Kvapil,65,RM,CZECH_REPUBLIC,cz,Yes,uncommon,
Dalibor Kolář,64,RM,CZECH_REPUBLIC,cz,Yes,common,
Bedřich Kantor,78,ST,CZECH_REPUBLIC,cz,Yes,rare,
Matej Kolář,77,ST,CZECH_REPUBLIC,cz,Yes,rare,
Karel Kantor,76,ST,CZECH_REPUBLIC,cz,Yes,rare,
Jonáš Neumann,75,ST,CZECH_REPUBLIC,cz,Yes,rare,
Bedřich Smejkal,67,ST,CZECH_REPUBLIC,cz,Yes,uncommon,
Viggo Hansson,94,GK,DENMARK,dk,Yes,legend,
Anders Bjerring,87,GK,DENMARK,dk,Yes,legend,
Holger Sørensen,77,GK,DENMARK,dk,Yes,rare,
Carsten Lykke,73,GK,DENMARK,dk,Yes,uncommon,
Frode Lykke,70,GK,DENMARK,dk,Yes,uncommon,
Jørgen Zimmermann,84,LB,DENMARK,dk,Yes,rare,
Nicklas Lorentsen,82,LB,DENMARK,dk,Yes,rare,
Nils Falk,78,LB,DENMARK,dk,Yes,rare,
Heine Møldrup,76,LB,DENMARK,dk,Yes,rare,
Olav Guldager,71,LB,DENMARK,dk,Yes,uncommon,
Kåre Mathiasen,84,LWB,DENMARK,dk,Yes,rare,
Frits Yildirim,68,LWB,DENMARK,dk,Yes,uncommon,
Janus Haslund,68,LWB,DENMARK,dk,Yes,uncommon,
Kåre Degn,56,LWB,DENMARK,dk,Yes,common,
Frederik Madsen,89,CB,DENMARK,dk,Yes,legend,
Per Appel,85,CB,DENMARK,dk,Yes,legend,
Sten Overgaard,84,CB,DENMARK,dk,Yes,rare,
Eigil Pagh,83,CB,DENMARK,dk,Yes,rare,
Leif Hertz,83,CB,DENMARK,dk,Yes,rare,
Gunnar Haugaard,82,RB,DENMARK,dk,Yes,rare,
Herluf Lundstrøm,81,RB,DENMARK,dk,Yes,rare,
Kurt Kromann,77,RB,DENMARK,dk,Yes,rare,
Jesper Stergaard,77,RB,DENMARK,dk,Yes,rare,
Flemming Midtgaard,77,RB,DENMARK,dk,Yes,rare,
Birger Conradsen,78,RWB,DENMARK,dk,Yes,rare,
Knud Kjær,63,RWB,DENMARK,dk,Yes,common,
Olav Thomasen,60,RWB,DENMARK,dk,Yes,common,
Magnus Kvist,78,CDM,DENMARK,dk,Yes,rare,
Jørn Pihl,77,CDM,DENMARK,dk,Yes,rare,
Arne Toft,74,CDM,DENMARK,dk,Yes,uncommon,
Niels Husted,72,CDM,DENMARK,dk,Yes,uncommon,
Joachim Jeppesen,70,CDM,DENMARK,dk,Yes,uncommon,
Mikael Smidt,84,CM,DENMARK,dk,Yes,rare,
Kåre Hartmann,81,CM,DENMARK,dk,Yes,rare,
Gunnar Østergaard,80,CM,DENMARK,dk,Yes,rare,
Niklas Kaas,77,CM,DENMARK,dk,Yes,rare,
Ove Noer,77,CM,DENMARK,dk,Yes,rare,
Kaj Boisen,80,CAM,DENMARK,dk,Yes,rare,
Kurt Haahr,79,CAM,DENMARK,dk,Yes,rare,
Mikael Mølgaard,72,CAM,DENMARK,dk,Yes,uncommon,
Ove Villadsen,72,CAM,DENMARK,dk,Yes,uncommon,
Klaus Albrektsen,71,CAM,DENMARK,dk,Yes,uncommon,
Lars Thyssen,93,LW,DENMARK,dk,Yes,legend,
Poul Thøgersen,74,LW,DENMARK,dk,Yes,uncommon,
Carsten Hoffmann,73,LW,DENMARK,dk,Yes,uncommon,
Kristian Egholm,69,LW,DENMARK,dk,Yes,uncommon,
Andreas Rønn,69,LW,DENMARK,dk,Yes,uncommon,
Magnus Skovbjerg,80,LM,DENMARK,dk,Yes,rare,
Casper Blaabjerg,77,LM,DENMARK,dk,Yes,rare,
Nicklas Rode,72,LM,DENMARK,dk,Yes,uncommon,
Knud Hvam,69,LM,DENMARK,dk,Yes,uncommon,
Rolf Kragelund,68,LM,DENMARK,dk,Yes,uncommon,
Gunnar Lehmann,70,RW,DENMARK,dk,Yes,uncommon,
Vagn Stefansen,70,RW,DENMARK,dk,Yes,uncommon,
Ove Rygaard,64,RW,DENMARK,dk,Yes,common,
Steffen Bendixen,63,RW,DENMARK,dk,Yes,common,
Stig Kolding,59,RW,DENMARK,dk,Yes,common,
Nicklas Johannessen,75,RM,DENMARK,dk,Yes,rare,
Kaj Terp,73,RM,DENMARK,dk,Yes,uncommon,
Mogens Panduro,73,RM,DENMARK,dk,Yes,uncommon,
Kasper Clemmensen,72,RM,DENMARK,dk,Yes,uncommon,
Jens Høyer,70,RM,DENMARK,dk,Yes,uncommon,
Morten Madsen,77,CF,DENMARK,dk,Yes,rare,
Jonas Stougaard,66,CF,DENMARK,dk,Yes,uncommon,
Johannes Borre,60,CF,DENMARK,dk,Yes,common,
Gunnar Thinggaard,55,CF,DENMARK,dk,Yes,common,
Søren Richter,87,ST,DENMARK,dk,Yes,legend,
Nicklas Morsing,81,ST,DENMARK,dk,Yes,rare,
Jesper Rosenberg,80,ST,DENMARK,dk,Yes,rare,
Preben Andreassen,79,ST,DENMARK,dk,Yes,rare,
Viggo Graff,75,ST,DENMARK,dk,Yes,rare,
Wilmer Serrano,88,GK,ECUADOR,ec,Yes,legend,
Edisson Venegas,71,GK,ECUADOR,ec,Yes,uncommon,
Wilmer Merizalde,68,GK,ECUADOR,ec,Yes,uncommon,
Edison Zumba,67,GK,ECUADOR,ec,Yes,uncommon,
Edinson Heras,67,GK,ECUADOR,ec,Yes,uncommon,
Jefferson Baque,87,LB,ECUADOR,ec,Yes,legend,
Nixon Arroyo,77,LB,ECUADOR,ec,Yes,rare,
Patricio Villacreses,72,LB,ECUADOR,ec,Yes,uncommon,
Edisson Tamayo,67,LB,ECUADOR,ec,Yes,uncommon,
Nixon Sinchi,61,LB,ECUADOR,ec,Yes,common,
Wilmer Chuchuca,72,LWB,ECUADOR,ec,Yes,uncommon,
Edisson Manzaba,56,LWB,ECUADOR,ec,Yes,common,
Kleber Chacha,86,CB,ECUADOR,ec,Yes,legend,
Oswaldo Huatatoca,81,CB,ECUADOR,ec,Yes,rare,
Jefferson Abad,77,CB,ECUADOR,ec,Yes,rare,
Washington Abril,73,CB,ECUADOR,ec,Yes,uncommon,
Kleber Bonilla,72,CB,ECUADOR,ec,Yes,uncommon,
Patricio Ibarra,83,RB,ECUADOR,ec,Yes,rare,
Byron Portilla,77,RB,ECUADOR,ec,Yes,rare,
Darwin Guadalupe,68,RB,ECUADOR,ec,Yes,uncommon,
Patricio Manosalvas,65,RB,ECUADOR,ec,Yes,uncommon,
Edinson Ayala,61,RB,ECUADOR,ec,Yes,common,
Oswaldo Minchala,63,RWB,ECUADOR,ec,Yes,common,
Jefferson Guillen,74,CDM,ECUADOR,ec,Yes,uncommon,
Patricio Parrales,70,CDM,ECUADOR,ec,Yes,uncommon,
Fausto Remache,68,CDM,ECUADOR,ec,Yes,uncommon,
Nixon Varas,66,CDM,ECUADOR,ec,Yes,uncommon,
Wellington Galarza,61,CDM,ECUADOR,ec,Yes,common,
Darwin Baquerizo,76,CM,ECUADOR,ec,Yes,rare,
Washington Carvajal,76,CM,ECUADOR,ec,Yes,rare,
Kleber Falconi,72,CM,ECUADOR,ec,Yes,uncommon,
Washington Contreras,68,CM,ECUADOR,ec,Yes,uncommon,
Edinson Pucha,67,CM,ECUADOR,ec,Yes,uncommon,
Sixto Mero,82,CAM,ECUADOR,ec,Yes,rare,
Patricio Ayala,74,CAM,ECUADOR,ec,Yes,uncommon,
Geovanny Egas,69,CAM,ECUADOR,ec,Yes,uncommon,
Medardo Anchundia,65,CAM,ECUADOR,ec,Yes,uncommon,
Sixto Trejo,63,CAM,ECUADOR,ec,Yes,common,
Oswaldo Tene,74,LW,ECUADOR,ec,Yes,uncommon,
Homero Simba,78,LM,ECUADOR,ec,Yes,rare,
Wellington Benites,77,LM,ECUADOR,ec,Yes,rare,
Geovanny Rocha,74,LM,ECUADOR,ec,Yes,uncommon,
Homero Alvia,73,LM,ECUADOR,ec,Yes,uncommon,
Edisson Anzules,70,LM,ECUADOR,ec,Yes,uncommon,
Edisson Andrade,75,RW,ECUADOR,ec,Yes,rare,
Geovanny Gonzaga,68,RW,ECUADOR,ec,Yes,uncommon,
Wellington Chalan,59,RW,ECUADOR,ec,Yes,common,
Nixon Loaiza,57,RW,ECUADOR,ec,Yes,common,
Kleber Taco,50,RW,ECUADOR,ec,Yes,common,
Lenin Nunez,76,RM,ECUADOR,ec,Yes,rare,
Edisson Plaza,75,RM,ECUADOR,ec,Yes,rare,
Medardo Romo,74,RM,ECUADOR,ec,Yes,uncommon,
Patricio Brito,72,RM,ECUADOR,ec,Yes,uncommon,
Byron Pilamunga,68,RM,ECUADOR,ec,Yes,uncommon,
Fausto Villalba,74,CF,ECUADOR,ec,Yes,uncommon,
Edison Malave,63,CF,ECUADOR,ec,Yes,common,
Vinicio Guzman,60,CF,ECUADOR,ec,Yes,common,
Cristhian Guale,69,ST,ECUADOR,ec,Yes,uncommon,
Vinicio Gavilanez,67,ST,ECUADOR,ec,Yes,uncommon,
Lenin Aguayo,64,ST,ECUADOR,ec,Yes,common,
Wellington Salcedo,63,ST,ECUADOR,ec,Yes,common,
Sixto Jordan,63,ST,ECUADOR,ec,Yes,common,
George Hogg,86,GK,ENGLAND,gb,Yes,legend,
Ricky Power,85,GK,ENGLAND,gb,Yes,legend,
James Smart,82,GK,ENGLAND,gb,Yes,rare,
Maurice Grey,80,GK,ENGLAND,gb,Yes,rare,
Nigel Robinson,77,GK,ENGLAND,gb,Yes,rare,
Neil Kaur,87,LB,ENGLAND,gb,Yes,legend,
Brendan Peters,82,LB,ENGLAND,gb,Yes,rare,
Glen Cobb,80,LB,ENGLAND,gb,Yes,rare,
Howard Whitaker,80,LB,ENGLAND,gb,Yes,rare,
Luke Birch,79,LB,ENGLAND,gb,Yes,rare,
Jake Higgins,71,LWB,ENGLAND,gb,Yes,uncommon,
Brendan Hay,68,LWB,ENGLAND,gb,Yes,uncommon,
Neil Day,65,LWB,ENGLAND,gb,Yes,uncommon,
Donald Jones,63,LWB,ENGLAND,gb,Yes,common,
Ryan Barr,63,LWB,ENGLAND,gb,Yes,common,
Neville Ray,93,CB,ENGLAND,gb,Yes,legend,
Alexander Davis,86,CB,ENGLAND,gb,Yes,legend,
Nick Crompton,85,CB,ENGLAND,gb,Yes,legend,
Nathan Randall,85,CB,ENGLAND,gb,Yes,legend,
Howard Alexander,84,CB,ENGLAND,gb,Yes,rare,
Danny Lawrence,83,RB,ENGLAND,gb,Yes,rare,
Jack FitzPatrick,82,RB,ENGLAND,gb,Yes,rare,
Ken Goldsmith,81,RB,ENGLAND,gb,Yes,rare,
Liam Barker,79,RB,ENGLAND,gb,Yes,rare,
George Fawcett,79,RB,ENGLAND,gb,Yes,rare,
Iain Hudson,73,RWB,ENGLAND,gb,Yes,uncommon,
Darren Binns,72,RWB,ENGLAND,gb,Yes,uncommon,
Jeffrey O'Connell,72,RWB,ENGLAND,gb,Yes,uncommon,
Joshua McGowan,58,RWB,ENGLAND,gb,Yes,common,
Harry Brady,57,RWB,ENGLAND,gb,Yes,common,
George Dyer,80,CDM,ENGLAND,gb,Yes,rare,
Martyn Griffin,77,CDM,ENGLAND,gb,Yes,rare,
Richard Church,73,CDM,ENGLAND,gb,Yes,uncommon,
Fred Wise,72,CDM,ENGLAND,gb,Yes,uncommon,
Maurice Muir,72,CDM,ENGLAND,gb,Yes,uncommon,
Max Brown,87,CM,ENGLAND,gb,Yes,legend,
Nicholas Deakin,82,CM,ENGLAND,gb,Yes,rare,
Joe Hancock,82,CM,ENGLAND,gb,Yes,rare,
Jordan Hall,80,CM,ENGLAND,gb,Yes,rare,
George Bradford,79,CM,ENGLAND,gb,Yes,rare,
Jack Howe,87,CAM,ENGLAND,gb,Yes,legend,
Paul Percival,78,CAM,ENGLAND,gb,Yes,rare,
Glenn Frost,77,CAM,ENGLAND,gb,Yes,rare,
Mark Lyon,77,CAM,ENGLAND,gb,Yes,rare,
Syed McKenna,75,CAM,ENGLAND,gb,Yes,rare,
Nigel Carter,80,LW,ENGLAND,gb,Yes,rare,
Marc Mahmood,76,LW,ENGLAND,gb,Yes,rare,
Iain Briggs,74,LW,ENGLAND,gb,Yes,uncommon,
Ross Tate,73,LW,ENGLAND,gb,Yes,uncommon,
Julian Collett,73,LW,ENGLAND,gb,Yes,uncommon,
Toby Carpenter,86,LM,ENGLAND,gb,Yes,legend,
Richard Sumner,84,LM,ENGLAND,gb,Yes,rare,
Jeremy Head,77,LM,ENGLAND,gb,Yes,rare,
Graeme MacDonald,76,LM,ENGLAND,gb,Yes,rare,
Melvyn Squires,76,LM,ENGLAND,gb,Yes,rare,
Darren Storey,86,RW,ENGLAND,gb,Yes,legend,
Keith Andrew,80,RW,ENGLAND,gb,Yes,rare,
David Cameron,75,RW,ENGLAND,gb,Yes,rare,
Aaron Atherton,74,RW,ENGLAND,gb,Yes,uncommon,
Jon Miles,72,RW,ENGLAND,gb,Yes,uncommon,
Frederick Downes,79,RM,ENGLAND,gb,Yes,rare,
Douglas Hope,79,RM,ENGLAND,gb,Yes,rare,
Brian Hague,77,RM,ENGLAND,gb,Yes,rare,
Richard Howells,77,RM,ENGLAND,gb,Yes,rare,
Gerard Monk,77,RM,ENGLAND,gb,Yes,rare,
Guy Barrett,75,CF,ENGLAND,gb,Yes,rare,
Alistair North,65,CF,ENGLAND,gb,Yes,uncommon,
Garry O'Reilly,59,CF,ENGLAND,gb,Yes,common,
Cyril Bright,58,CF,ENGLAND,gb,Yes,common,
Hugh Lindsay,51,CF,ENGLAND,gb,Yes,common,
Scott Clough,86,ST,ENGLAND,gb,Yes,legend,
Max Johnson,82,ST,ENGLAND,gb,Yes,rare,
Peter Rehman,80,ST,ENGLAND,gb,Yes,rare,
Scott Gibbons,79,ST,ENGLAND,gb,Yes,rare,
Alistair Hare,79,ST,ENGLAND,gb,Yes,rare,
Ayman Shehab,82,GK,EGYPT,eg,Yes,rare,
Elsayed Abdel Moneim,74,GK,EGYPT,eg,Yes,uncommon,
Eid de Ana,66,GK,EGYPT,eg,Yes,uncommon,
Shaaban Badran,60,GK,EGYPT,eg,Yes,common,
Ahmad Seif,57,GK,EGYPT,eg,Yes,common,
Amr Saad,72,LB,EGYPT,eg,Yes,uncommon,
Yasin Kotb,69,LB,EGYPT,eg,Yes,uncommon,
Hussien Ahmad,61,LB,EGYPT,eg,Yes,common,
Saif Fawzi,52,LB,EGYPT,eg,Yes,common,
Medo Rashwan,48,LB,EGYPT,eg,Yes,common,
Mustafa Abdel Fattah,82,CB,EGYPT,eg,Yes,rare,
Mido Rahman,82,CB,EGYPT,eg,Yes,rare,
Saif Ammar,80,CB,EGYPT,eg,Yes,rare,
Kamal Amer,79,CB,EGYPT,eg,Yes,rare,
Abdel Morsy,77,CB,EGYPT,eg,Yes,rare,
Hady Maher,73,RB,EGYPT,eg,Yes,uncommon,
Abdulrahman Elgamal,69,RB,EGYPT,eg,Yes,uncommon,
Ali Rada,65,RB,EGYPT,eg,Yes,uncommon,
Abo Fekry,61,RB,EGYPT,eg,Yes,common,
El Ayad,60,RB,EGYPT,eg,Yes,common,
Hamed Hosny,72,CDM,EGYPT,eg,Yes,uncommon,
Tamer Ashour,71,CDM,EGYPT,eg,Yes,uncommon,
Fahd Abu Ahmed,71,CDM,EGYPT,eg,Yes,uncommon,
Shady Nada,68,CDM,EGYPT,eg,Yes,uncommon,
Saad Tamer,63,CDM,EGYPT,eg,Yes,common,
Abdallah Bakr,73,CM,EGYPT,eg,Yes,uncommon,
Mohmed Zayed,70,CM,EGYPT,eg,Yes,uncommon,
Abdulrahman Mostafa,66,CM,EGYPT,eg,Yes,uncommon,
Diaa Alaa,66,CM,EGYPT,eg,Yes,uncommon,
Abo Adel,63,CM,EGYPT,eg,Yes,common,
Marwan Naguib,76,CAM,EGYPT,eg,Yes,rare,
Abdelaziz Khalaf,72,CAM,EGYPT,eg,Yes,uncommon,
Ihab Elgamal,71,CAM,EGYPT,eg,Yes,uncommon,
Ebrahim Bassiouni,65,CAM,EGYPT,eg,Yes,uncommon,
Nader Badawy,65,CAM,EGYPT,eg,Yes,uncommon,
Mody Ayman,47,LW,EGYPT,eg,Yes,common,
Amer Fekry,81,LM,EGYPT,eg,Yes,rare,
Kamal Salam,74,LM,EGYPT,eg,Yes,uncommon,
Medo Abdalla,60,LM,EGYPT,eg,Yes,common,
Mansour Hasan,54,LM,EGYPT,eg,Yes,common,
Hossam Mounir,54,LM,EGYPT,eg,Yes,common,
Muhammad Hamada,75,RW,EGYPT,eg,Yes,rare,
Bassam Lotfy,60,RW,EGYPT,eg,Yes,common,
Medhat Yousef,57,RW,EGYPT,eg,Yes,common,
Mody Shehata,51,RW,EGYPT,eg,Yes,common,
Walid Hamdi,63,RM,EGYPT,eg,Yes,common,
Maher Gaber,58,RM,EGYPT,eg,Yes,common,
Mohanad Mahrous,49,RM,EGYPT,eg,Yes,common,
Zizo Omran,78,ST,EGYPT,eg,Yes,rare,
Hussam Hashim,74,ST,EGYPT,eg,Yes,uncommon,
Mohmed Hussein,72,ST,EGYPT,eg,Yes,uncommon,
Zezo Abu Muhammad,69,ST,EGYPT,eg,Yes,uncommon,
Said Fekry,60,ST,EGYPT,eg,Yes,common,
Alexis Deschamps,85,GK,FRANCE,fr,Yes,legend,
Renaud Hebert,82,GK,FRANCE,fr,Yes,rare,
Alex Remy,80,GK,FRANCE,fr,Yes,rare,
Jean-Jacques Georges,79,GK,FRANCE,fr,Yes,rare,
Albert Bontemps,79,GK,FRANCE,fr,Yes,rare,
Jean-Pierre Billard,86,LB,FRANCE,fr,Yes,legend,
Yvon Fourcade,85,LB,FRANCE,fr,Yes,legend,
Norbert Laborde,79,LB,FRANCE,fr,Yes,rare,
Jean Choquet,79,LB,FRANCE,fr,Yes,rare,
Arthur Auffret,77,LB,FRANCE,fr,Yes,rare,
Edmond Renaudin,66,LWB,FRANCE,fr,Yes,uncommon,
Serge Masson,61,LWB,FRANCE,fr,Yes,common,
Damien Tavernier,60,LWB,FRANCE,fr,Yes,common,
Maxime Collin,55,LWB,FRANCE,fr,Yes,common,
Guy Techer,51,LWB,FRANCE,fr,Yes,common,
Jean-Pierre Breton,89,CB,FRANCE,fr,Yes,legend,
Said Binet,85,CB,FRANCE,fr,Yes,legend,
Elie Martins,84,CB,FRANCE,fr,Yes,rare,
Maurice Beauvais,81,CB,FRANCE,fr,Yes,rare,
Jean-Luc Bodin,80,CB,FRANCE,fr,Yes,rare,
Victor Louis,89,RB,FRANCE,fr,Yes,legend,
Tony Guillon,89,RB,FRANCE,fr,Yes,legend,
Patrick Frey,87,RB,FRANCE,fr,Yes,legend,
Pierre Lafont,83,RB,FRANCE,fr,Yes,rare,
Francis Labrousse,78,RB,FRANCE,fr,Yes,rare,
Baptiste André,82,RWB,FRANCE,fr,Yes,rare,
Eric Moret,74,RWB,FRANCE,fr,Yes,uncommon,
Jean-Michel Chretien,72,RWB,FRANCE,fr,Yes,uncommon,
Miguel Sauvage,67,RWB,FRANCE,fr,Yes,uncommon,
Alfred Pastor,61,RWB,FRANCE,fr,Yes,common,
Valentin David,85,CDM,FRANCE,fr,Yes,legend,
Pierre Guillon,85,CDM,FRANCE,fr,Yes,legend,
Cyrille Casanova,83,CDM,FRANCE,fr,Yes,rare,
Hugo Rose,79,CDM,FRANCE,fr,Yes,rare,
Mathias Peltier,78,CDM,FRANCE,fr,Yes,rare,
Jean-Noël Dejean,87,CM,FRANCE,fr,Yes,legend,
Baptiste Deville,84,CM,FRANCE,fr,Yes,rare,
James Chateau,82,CM,FRANCE,fr,Yes,rare,
Cyrille Fischer,81,CM,FRANCE,fr,Yes,rare,
Maxime Avril,78,CM,FRANCE,fr,Yes,rare,
Sylvain Renard,85,CAM,FRANCE,fr,Yes,legend,
Luc Granger,80,CAM,FRANCE,fr,Yes,rare,
Joaquim Chauveau,76,CAM,FRANCE,fr,Yes,rare,
Philippe Launay,74,CAM,FRANCE,fr,Yes,uncommon,
Geoffrey Roger,72,CAM,FRANCE,fr,Yes,uncommon,
Pierre-Yves Rolland,76,LW,FRANCE,fr,Yes,rare,
Hugues Ferre,75,LW,FRANCE,fr,Yes,rare,
Martin Pottier,72,LW,FRANCE,fr,Yes,uncommon,
Roger Cohen,70,LW,FRANCE,fr,Yes,uncommon,
Mathieu Tournier,70,LW,FRANCE,fr,Yes,uncommon,
Moussa Meunier,87,LM,FRANCE,fr,Yes,legend,
Erwan Delamare,81,LM,FRANCE,fr,Yes,rare,
Charles Godet,79,LM,FRANCE,fr,Yes,rare,
Georges Felix,75,LM,FRANCE,fr,Yes,rare,
Joseph Moreau,74,LM,FRANCE,fr,Yes,uncommon,
Karim Frey,81,RW,FRANCE,fr,Yes,rare,
Thomas Bellanger,81,RW,FRANCE,fr,Yes,rare,
Yvon Bousquet,77,RW,FRANCE,fr,Yes,rare,
James Vivier,77,RW,FRANCE,fr,Yes,rare,
Gérard Arnould,76,RW,FRANCE,fr,Yes,rare,
Jean-Yves Loiseau,80,RM,FRANCE,fr,Yes,rare,
Johan Georges,79,RM,FRANCE,fr,Yes,rare,
Maxime Ramos,78,RM,FRANCE,fr,Yes,rare,
Armand Romain,77,RM,FRANCE,fr,Yes,rare,
Fabien Bonnefoy,75,RM,FRANCE,fr,Yes,rare,
Quentin Guignard,72,CF,FRANCE,fr,Yes,uncommon,
Gilbert Guillon,59,CF,FRANCE,fr,Yes,common,
Didier Alves,58,CF,FRANCE,fr,Yes,common,
Baptiste Roch,54,CF,FRANCE,fr,Yes,common,
Tony Louvet,48,CF,FRANCE,fr,Yes,common,
Brahim Sicard,87,ST,FRANCE,fr,Yes,legend,
James Magne,82,ST,FRANCE,fr,Yes,rare,
Armand Alix,82,ST,FRANCE,fr,Yes,rare,
Denis Couderc,81,ST,FRANCE,fr,Yes,rare,
Georges Pernot,78,ST,FRANCE,fr,Yes,rare,
Werner Friedl,84,GK,GERMANY,de,Yes,rare,
Klaus Kempf,83,GK,GERMANY,de,Yes,rare,
Edmund Michels,83,GK,GERMANY,de,Yes,rare,
Guido Kunz,81,GK,GERMANY,de,Yes,rare,
Sergej Welsch,80,GK,GERMANY,de,Yes,rare,
Anton Hohmann,81,LB,GERMANY,de,Yes,rare,
Armin Walter,80,LB,GERMANY,de,Yes,rare,
Karsten Scholl,80,LB,GERMANY,de,Yes,rare,
Fabian Elsner,76,LB,GERMANY,de,Yes,rare,
Wolfram Reiser,76,LB,GERMANY,de,Yes,rare,
Nils Mohr,82,LWB,GERMANY,de,Yes,rare,
Sergej Haack,61,LWB,GERMANY,de,Yes,common,
August Geißler,90,CB,GERMANY,de,Yes,legend,
Hans-Jürgen Böhm,87,CB,GERMANY,de,Yes,legend,
Ferdinand Falk,86,CB,GERMANY,de,Yes,legend,
Gerold Linke,83,CB,GERMANY,de,Yes,rare,
Alois Giese,83,CB,GERMANY,de,Yes,rare,
Gustav Schott,82,RB,GERMANY,de,Yes,rare,
Werner Buchner,79,RB,GERMANY,de,Yes,rare,
Mehmet Paul,77,RB,GERMANY,de,Yes,rare,
Klaus Bürger,75,RB,GERMANY,de,Yes,rare,
Anton John,75,RB,GERMANY,de,Yes,rare,
Detlef Schumacher,79,RWB,GERMANY,de,Yes,rare,
Wolfgang Petri,75,RWB,GERMANY,de,Yes,rare,
Ludger Hamann,74,RWB,GERMANY,de,Yes,uncommon,
Daniel Münch,71,RWB,GERMANY,de,Yes,uncommon,
Jan Brunner,70,RWB,GERMANY,de,Yes,uncommon,
Kai Heinemann,86,CDM,GERMANY,de,Yes,legend,
Jörg Gabriel,85,CDM,GERMANY,de,Yes,legend,
Marc Hennig,81,CDM,GERMANY,de,Yes,rare,
Ewald Wulff,79,CDM,GERMANY,de,Yes,rare,
Christian Becher,79,CDM,GERMANY,de,Yes,rare,
Lothar Ehrhardt,94,CM,GERMANY,de,Yes,legend,
Jörg Ebel,82,CM,GERMANY,de,Yes,rare,
Klaus Bosch,82,CM,GERMANY,de,Yes,rare,
Toni Ebert,80,CM,GERMANY,de,Yes,rare,
Mehmet Eder,77,CM,GERMANY,de,Yes,rare,
Eduard Hinz,77,CAM,GERMANY,de,Yes,rare,
Erhard Wilke,77,CAM,GERMANY,de,Yes,rare,
Eberhard Just,76,CAM,GERMANY,de,Yes,rare,
Mark Eberhardt,76,CAM,GERMANY,de,Yes,rare,
Jens Evers,76,CAM,GERMANY,de,Yes,rare,
Leonhard Hans,85,LW,GERMANY,de,Yes,legend,
Jochen Gerhardt,71,LW,GERMANY,de,Yes,uncommon,
Arthur Böttcher,70,LW,GERMANY,de,Yes,uncommon,
Arthur Sauter,67,LW,GERMANY,de,Yes,uncommon,
Ingo Kohler,67,LW,GERMANY,de,Yes,uncommon,
Holger Adler,80,LM,GERMANY,de,Yes,rare,
Ronny Christ,80,LM,GERMANY,de,Yes,rare,
Oliver Große,78,LM,GERMANY,de,Yes,rare,
Ewald Vogel,76,LM,GERMANY,de,Yes,rare,
Rolf Bucher,75,LM,GERMANY,de,Yes,rare,
Alfons Ackermann,84,RW,GERMANY,de,Yes,rare,
Friedhelm Kaminski,79,RW,GERMANY,de,Yes,rare,
Carsten Kratz,74,RW,GERMANY,de,Yes,uncommon,
Johann Eichler,73,RW,GERMANY,de,Yes,uncommon,
Claus Heck,73,RW,GERMANY,de,Yes,uncommon,
Karl-Heinz Maurer,83,RM,GERMANY,de,Yes,rare,
Toni Grabowski,78,RM,GERMANY,de,Yes,rare,
Manuel Böttcher,77,RM,GERMANY,de,Yes,rare,
Gerhard Seifert,77,RM,GERMANY,de,Yes,rare,
Georg Korte,76,RM,GERMANY,de,Yes,rare,
Torsten Hagen,73,CF,GERMANY,de,Yes,uncommon,
Karlheinz Geiger,68,CF,GERMANY,de,Yes,uncommon,
Clemens Mielke,67,CF,GERMANY,de,Yes,uncommon,
Friedhelm Wessels,67,CF,GERMANY,de,Yes,uncommon,
Christof Engler,64,CF,GERMANY,de,Yes,common,
Arno Heck,89,ST,GERMANY,de,Yes,legend,
Nils Urban,87,ST,GERMANY,de,Yes,legend,
Johannes Jakob,87,ST,GERMANY,de,Yes,legend,
Björn Engels,86,ST,GERMANY,de,Yes,legend,
Marcus Grün,86,ST,GERMANY,de,Yes,legend,
Flórián Zöld,77,GK,HUNGARY,hu,Yes,rare,
Gábor Ludányi,77,GK,HUNGARY,hu,Yes,rare,
Árpád Pesti,74,GK,HUNGARY,hu,Yes,uncommon,
Oszkár Gera,72,GK,HUNGARY,hu,Yes,uncommon,
Lajos Ignácz,65,GK,HUNGARY,hu,Yes,uncommon,
Lehel Tóth,82,LB,HUNGARY,hu,Yes,rare,
Viktor Bán,73,LB,HUNGARY,hu,Yes,uncommon,
Ödön Vígh,73,LB,HUNGARY,hu,Yes,uncommon,
Adorján Czirják,68,LB,HUNGARY,hu,Yes,uncommon,
Benő Kanalas,66,LB,HUNGARY,hu,Yes,uncommon,
Szilveszter Ujvári,79,CB,HUNGARY,hu,Yes,rare,
Áron Márki,77,CB,HUNGARY,hu,Yes,rare,
Gábor Kecskés,76,CB,HUNGARY,hu,Yes,rare,
Benjámin Völgyi,75,CB,HUNGARY,hu,Yes,rare,
Endre Bauer,74,CB,HUNGARY,hu,Yes,uncommon,
Bertold Pásztor,67,RB,HUNGARY,hu,Yes,uncommon,
